Week,Week_Code,Market,Category,Net_Balance_1000JPY,Net_Balance_Billion_JPY
2025年10月4週,251004,TSE Standard,事業法人,-249121.0,-0.249121
2025年10月4週,251004,TSE Growth,自己計,-7299869.0,-7.299869
2025年10月4週,251004,Tokyo & Nagoya,投資信託,-116556111.0,-116.556111
2025年10月4週,251004,Tokyo & Nagoya,証券会社,-24937141.0,-24.937141
2025年10月4週,251004,Tokyo & Nagoya,海外投資家,643645071.0,643.645071
2025年10月4週,251004,Tokyo & Nagoya,個　人,-512482450.0,-512.48245
2025年10月4週,251004,Tokyo & Nagoya,法　人,-171348330.0,-171.34833
2025年10月4週,251004,Tokyo & Nagoya,自己計,58419662.0,58.419662
2025年10月4週,251004,Tokyo & Nagoya,事業法人,63975938.0,63.975938
2025年10月4週,251004,TSE Growth,投資信託,328421.0,0.328421
2025年10月4週,251004,TSE Growth,証券会社,489847.0,0.489847
2025年10月4週,251004,TSE Growth,海外投資家,-13580840.0,-13.58084
2025年10月4週,251004,TSE Growth,個　人,20631609.0,20.631609
2025年10月4週,251004,TSE Growth,法　人,-4210363.0,-4.210363
2025年10月4週,251004,TSE Growth,事業法人,-1227052.0,-1.227052
2025年10月5週,251005,TSE Standard,海外投資家,-20276349.0,-20.276349
2025年10月5週,251005,TSE Standard,個　人,30332180.0,30.33218
2025年10月5週,251005,TSE Standard,法　人,-6962795.0,-6.962795
2025年10月5週,251005,TSE Standard,自己計,-8889560.0,-8.88956
2025年10月5週,251005,TSE Prime,事業法人,165680910.0,165.68091
2025年10月5週,251005,TSE Prime,海外投資家,371650523.0,371.650523
2025年10月5週,251005,TSE Prime,証券会社,-12786775.0,-12.786775
2025年10月5週,251005,TSE Prime,個　人,-223949046.0,-223.949046
2025年10月5週,251005,TSE Prime,法　人,-64115158.0,-64.115158
2025年10月5週,251005,TSE Prime,自己計,-80725533.0,-80.725533
2025年10月5週,251005,TSE Standard,証券会社,1120282.0,1.120282
2025年10月5週,251005,TSE Prime,投資信託,-328822940.0,-328.82294
2025年10月5週,251005,TSE Standard,投資信託,-7533891.0,-7.533891
2025年10月5週,251005,Tokyo & Nagoya,事業法人,167367271.0,167.367271
2025年10月5週,251005,TSE Growth,自己計,-323978.0,-0.323978
2025年10月5週,251005,TSE Standard,事業法人,2324984.0,2.324984
2025年10月5週,251005,Tokyo & Nagoya,投資信託,-336537362.0,-336.537362
2025年10月5週,251005,Tokyo & Nagoya,証券会社,-11789707.0,-11.789707
2025年10月5週,251005,Tokyo & Nagoya,海外投資家,345941965.0,345.941965
2025年10月5週,251005,Tokyo & Nagoya,法　人,-72988818.0,-72.988818
2025年10月5週,251005,Tokyo & Nagoya,自己計,-90024783.0,-90.024783
2025年10月5週,251005,Tokyo & Nagoya,個　人,-187683117.0,-187.683117
2025年10月5週,251005,TSE Growth,投資信託,-197128.0,-0.197128
2025年10月5週,251005,TSE Growth,証券会社,-130419.0,-0.130419
2025年10月5週,251005,TSE Growth,海外投資家,-5559573.0,-5.559573
2025年10月5週,251005,TSE Growth,個　人,5929035.0,5.929035
2025年10月5週,251005,TSE Growth,法　人,-1802691.0,-1.802691
2025年10月5週,251005,TSE Growth,事業法人,-580695.0,-0.580695
2025年11月1週,251101,TSE Standard,法　人,1132281.0,1.132281
2025年11月1週,251101,TSE Standard,証券会社,834824.0,0.834824
2025年11月1週,251101,TSE Standard,海外投資家,-20960664.0,-20.960664
2025年11月1週,251101,TSE Standard,個　人,19762605.0,19.762605
2025年11月1週,251101,TSE Standard,自己計,-1122154.0,-1.122154
2025年11月1週,251101,TSE Prime,自己計,-745708800.0,-745.7088
2025年11月1週,251101,TSE Prime,投資信託,263826259.0,263.826259
2025年11月1週,251101,TSE Prime,証券会社,20139487.0,20.139487
2025年11月1週,251101,TSE Prime,海外投資家,-321370409.0,-321.370409
2025年11月1週,251101,TSE Prime,個　人,519484986.0,519.484986
2025年11月1週,251101,TSE Prime,法　人,491715481.0,491.715481
2025年11月1週,251101,TSE Prime,事業法人,203316177.0,203.316177
2025年11月1週,251101,TSE Standard,事業法人,1839950.0,1.83995
2025年11月1週,251101,TSE Standard,投資信託,-2678155.0,-2.678155
2025年11月1週,251101,TSE Growth,法　人,-900232.0,-0.900232
2025年11月1週,251101,Tokyo & Nagoya,事業法人,205482316.0,205.482316
2025年11月1週,251101,Tokyo & Nagoya,投資信託,261321584.0,261.321584
2025年11月1週,251101,Tokyo & Nagoya,証券会社,21242858.0,21.242858
2025年11月1週,251101,Tokyo & Nagoya,海外投資家,-355936941.0,-355.936941
2025年11月1週,251101,Tokyo & Nagoya,個　人,555751415.0,555.751415
2025年11月1週,251101,Tokyo & Nagoya,法　人,491916192.0,491.916192
2025年11月1週,251101,TSE Growth,自己計,-3798772.0,-3.798772
2025年11月1週,251101,TSE Growth,事業法人,319774.0,0.319774
2025年11月1週,251101,TSE Growth,投資信託,184110.0,0.18411
2025年11月1週,251101,TSE Growth,証券会社,271313.0,0.271313
2025年11月1週,251101,TSE Growth,海外投資家,-13688975.0,-13.688975
2025年11月1週,251101,TSE Growth,個　人,16592549.0,16.592549
2025年11月1週,251101,Tokyo & Nagoya,自己計,-750638284.0,-750.638284
2025年11月2週,251102,TSE Standard,海外投資家,554912.0,0.554912
2025年11月2週,251102,TSE Standard,個　人,3126819.0,3.126819
2025年11月2週,251102,TSE Standard,法　人,-2638627.0,-2.638627
2025年11月2週,251102,TSE Standard,自己計,-1575879.0,-1.575879
2025年11月2週,251102,TSE Prime,事業法人,180841590.0,180.84159
2025年11月2週,251102,TSE Prime,海外投資家,521885223.0,521.885223
2025年11月2週,251102,TSE Prime,証券会社,-19021845.0,-19.021845
2025年11月2週,251102,TSE Prime,個　人,-245564259.0,-245.564259
2025年11月2週,251102,TSE Prime,法　人,-522606185.0,-522.606185
2025年11月2週,251102,TSE Prime,自己計,306720748.0,306.720748
2025年11月2週,251102,TSE Standard,証券会社,-745838.0,-0.745838
2025年11月2週,251102,TSE Prime,投資信託,-41798997.0,-41.798997
2025年11月2週,251102,TSE Standard,投資信託,-1576247.0,-1.576247
2025年11月2週,251102,TSE Standard,事業法人,9168174.0,9.168174
2025年11月2週,251102,TSE Growth,自己計,1481468.0,1.481468
2025年11月2週,251102,Tokyo & Nagoya,投資信託,-44635851.0,-44.635851
2025年11月2週,251102,Tokyo & Nagoya,証券会社,-19798093.0,-19.798093
2025年11月2週,251102,Tokyo & Nagoya,海外投資家,514769714.0,514.769714
2025年11月2週,251102,Tokyo & Nagoya,個　人,-236618665.0,-236.618665
2025年11月2週,251102,Tokyo & Nagoya,法　人,-526308496.0,-526.308496
2025年11月2週,251102,Tokyo & Nagoya,自己計,306576370.0,306.57637
2025年11月2週,251102,Tokyo & Nagoya,事業法人,192361359.0,192.361359
2025年11月2週,251102,TSE Growth,投資信託,-1264249.0,-1.264249
2025年11月2週,251102,TSE Growth,証券会社,-26504.0,-0.026504
2025年11月2週,251102,TSE Growth,海外投資家,-7747605.0,-7.747605
2025年11月2週,251102,TSE Growth,個　人,5799051.0,5.799051
2025年11月2週,251102,TSE Growth,法　人,-961507.0,-0.961507
2025年11月2週,251102,TSE Growth,事業法人,2384249.0,2.384249
2025年11月3週,251103,TSE Standard,海外投資家,10478375.0,10.478375
2025年11月3週,251103,TSE Standard,個　人,-4302959.0,-4.302959
2025年11月3週,251103,TSE Standard,法　人,-3577265.0,-3.577265
2025年11月3週,251103,TSE Standard,自己計,1355418.0,1.355418
2025年11月3週,251103,TSE Prime,事業法人,258155700.0,258.1557
2025年11月3週,251103,TSE Prime,海外投資家,-403243124.0,-403.243124
2025年11月3週,251103,TSE Prime,証券会社,10445112.0,10.445112
2025年11月3週,251103,TSE Prime,個　人,131485072.0,131.485072
2025年11月3週,251103,TSE Prime,法　人,-18098717.0,-18.098717
2025年11月3週,251103,TSE Prime,自己計,319193260.0,319.19326
2025年11月3週,251103,TSE Standard,証券会社,-2499837.0,-2.499837
2025年11月3週,251103,TSE Prime,投資信託,-119669343.0,-119.669343
2025年11月3週,251103,TSE Standard,投資信託,-4133404.0,-4.133404
2025年11月3週,251103,TSE Standard,事業法人,1714190.0,1.71419
2025年11月3週,251103,TSE Growth,自己計,1971116.0,1.971116
2025年11月3週,251103,Tokyo & Nagoya,投資信託,-124649985.0,-124.649985
2025年11月3週,251103,Tokyo & Nagoya,証券会社,7268789.0,7.268789
2025年11月3週,251103,Tokyo & Nagoya,海外投資家,-383632919.0,-383.632919
2025年11月3週,251103,Tokyo & Nagoya,個　人,115895491.0,115.895491
2025年11月3週,251103,Tokyo & Nagoya,法　人,-21275806.0,-21.275806
2025年11月3週,251103,Tokyo & Nagoya,自己計,322465774.0,322.465774
2025年11月3週,251103,Tokyo & Nagoya,事業法人,259495478.0,259.495478
2025年11月3週,251103,TSE Growth,投資信託,-853599.0,-0.853599
2025年11月3週,251103,TSE Growth,証券会社,-629709.0,-0.629709
2025年11月3週,251103,TSE Growth,海外投資家,9066761.0,9.066761
2025年11月3週,251103,TSE Growth,個　人,-11392913.0,-11.392913
2025年11月3週,251103,TSE Growth,法　人,401223.0,0.401223
2025年11月3週,251103,TSE Growth,事業法人,-367927.0,-0.367927
2025年11月4週,251104,TSE Standard,海外投資家,14351533.0,14.351533
2025年11月4週,251104,TSE Standard,個　人,-15316282.0,-15.316282
2025年11月4週,251104,TSE Standard,法　人,-2893346.0,-2.893346
2025年11月4週,251104,TSE Standard,自己計,5803695.0,5.803695
2025年11月4週,251104,TSE Prime,事業法人,168588252.0,168.588252
2025年11月4週,251104,TSE Prime,海外投資家,-138828994.0,-138.828994
2025年11月4週,251104,TSE Prime,証券会社,-8302716.0,-8.302716
2025年11月4週,251104,TSE Prime,個　人,-426982623.0,-426.982623
2025年11月4週,251104,TSE Prime,法　人,222817560.0,222.81756
2025年11月4週,251104,TSE Prime,自己計,366073659.0,366.073659
2025年11月4週,251104,TSE Standard,証券会社,-911640.0,-0.91164
2025年11月4週,251104,TSE Prime,投資信託,33755653.0,33.755653
2025年11月4週,251104,TSE Standard,投資信託,974508.0,0.974508
2025年11月4週,251104,TSE Standard,事業法人,-144923.0,-0.144923
2025年11月4週,251104,TSE Growth,自己計,-1547715.0,-1.547715
2025年11月4週,251104,Tokyo & Nagoya,投資信託,35694087.0,35.694087
2025年11月4週,251104,Tokyo & Nagoya,証券会社,-9462429.0,-9.462429
2025年11月4週,251104,Tokyo & Nagoya,海外投資家,-116267300.0,-116.2673
2025年11月4週,251104,Tokyo & Nagoya,個　人,-452832883.0,-452.832883
2025年11月4週,251104,Tokyo & Nagoya,法　人,220223690.0,220.22369
2025年11月4週,251104,Tokyo & Nagoya,自己計,370270766.0,370.270766
2025年11月4週,251104,Tokyo & Nagoya,事業法人,167386236.0,167.386236
2025年11月4週,251104,TSE Growth,投資信託,951763.0,0.951763
2025年11月4週,251104,TSE Growth,証券会社,-262167.0,-0.262167
2025年11月4週,251104,TSE Growth,海外投資家,8112243.0,8.112243
2025年11月4週,251104,TSE Growth,個　人,-10394941.0,-10.394941
2025年11月4週,251104,TSE Growth,法　人,215361.0,0.215361
2025年11月4週,251104,TSE Growth,事業法人,-1125784.0,-1.125784
2025年12月1週,251201,TSE Standard,海外投資家,-22549903.0,-22.549903
2025年12月1週,251201,TSE Standard,個　人,18961684.0,18.961684
2025年12月1週,251201,TSE Standard,法　人,-2736652.0,-2.736652
2025年12月1週,251201,TSE Standard,自己計,1706254.0,1.706254
2025年12月1週,251201,TSE Prime,事業法人,200895334.0,200.895334
2025年12月1週,251201,TSE Prime,海外投資家,48916475.0,48.916475
2025年12月1週,251201,TSE Prime,証券会社,1962841.0,1.962841
2025年12月1週,251201,TSE Prime,個　人,163456839.0,163.456839
2025年12月1週,251201,TSE Prime,法　人,45671865.0,45.671865
2025年12月1週,251201,TSE Prime,自己計,-343435268.0,-343.435268
2025年12月1週,251201,TSE Standard,証券会社,1109590.0,1.10959
2025年12月1週,251201,TSE Prime,投資信託,168649897.0,168.649897
2025年12月1週,251201,TSE Standard,投資信託,1316363.0,1.316363
2025年12月1週,251201,Tokyo & Nagoya,事業法人,203801979.0,203.801979
2025年12月1週,251201,TSE Growth,自己計,-3190116.0,-3.190116
2025年12月1週,251201,Tokyo & Nagoya,投資信託,169903360.0,169.90336
2025年12月1週,251201,Tokyo & Nagoya,証券会社,3403136.0,3.403136
2025年12月1週,251201,Tokyo & Nagoya,海外投資家,3459211.0,3.459211
2025年12月1週,251201,Tokyo & Nagoya,個　人,207690665.0,207.690665
2025年12月1週,251201,Tokyo & Nagoya,法　人,42907384.0,42.907384
2025年12月1週,251201,Tokyo & Nagoya,自己計,-344973775.0,-344.973775
2025年12月1週,251201,TSE Standard,事業法人,1839881.0,1.839881
2025年12月1週,251201,TSE Growth,投資信託,-82005.0,-0.082005
2025年12月1週,251201,TSE Growth,証券会社,319733.0,0.319733
2025年12月1週,251201,TSE Growth,海外投資家,-22904265.0,-22.904265
2025年12月1週,251201,TSE Growth,個　人,25268017.0,25.268017
2025年12月1週,251201,TSE Growth,法　人,-80469.0,-0.080469
2025年12月1週,251201,TSE Growth,事業法人,1129578.0,1.129578
2025年12月2週,251202,TSE Standard,海外投資家,-9535157.0,-9.535157
2025年12月2週,251202,TSE Standard,個　人,5517827.0,5.517827
2025年12月2週,251202,TSE Standard,法　人,11010541.0,11.010541
2025年12月2週,251202,TSE Standard,自己計,-10267951.0,-10.267951
2025年12月2週,251202,TSE Prime,事業法人,228606657.0,228.606657
2025年12月2週,251202,TSE Prime,海外投資家,202055472.0,202.055472
2025年12月2週,251202,TSE Prime,証券会社,-2694323.0,-2.694323
2025年12月2週,251202,TSE Prime,個　人,-268853381.0,-268.853381
2025年12月2週,251202,TSE Prime,法　人,578670463.0,578.670463
2025年12月2週,251202,TSE Prime,自己計,-477685061.0,-477.685061
2025年12月2週,251202,TSE Standard,証券会社,1842700.0,1.8427
2025年12月2週,251202,TSE Prime,投資信託,137607272.0,137.607272
2025年12月2週,251202,TSE Standard,投資信託,7944047.0,7.944047
2025年12月2週,251202,TSE Standard,事業法人,2428388.0,2.428388
2025年12月2週,251202,TSE Growth,自己計,-8543836.0,-8.543836
2025年12月2週,251202,Tokyo & Nagoya,投資信託,144695694.0,144.695694
2025年12月2週,251202,Tokyo & Nagoya,証券会社,-1162096.0,-1.162096
2025年12月2週,251202,Tokyo & Nagoya,海外投資家,189792277.0,189.792277
2025年12月2週,251202,Tokyo & Nagoya,個　人,-250281405.0,-250.281405
2025年12月2週,251202,Tokyo & Nagoya,法　人,587201777.0,587.201777
2025年12月2週,251202,Tokyo & Nagoya,自己計,-496601852.0,-496.601852
2025年12月2週,251202,Tokyo & Nagoya,事業法人,231203151.0,231.203151
2025年12月2週,251202,TSE Growth,投資信託,-827052.0,-0.827052
2025年12月2週,251202,TSE Growth,証券会社,-327638.0,-0.327638
2025年12月2週,251202,TSE Growth,海外投資家,-2782541.0,-2.782541
2025年12月2週,251202,TSE Growth,個　人,13033817.0,13.033817
2025年12月2週,251202,TSE Growth,法　人,-2509030.0,-2.50903
2025年12月2週,251202,TSE Growth,事業法人,251230.0,0.25123
2025年12月3週,251203,TSE Standard,海外投資家,-917593.0,-0.917593
2025年12月3週,251203,TSE Standard,個　人,-4764211.0,-4.764211
2025年12月3週,251203,TSE Standard,法　人,2838521.0,2.838521
2025年12月3週,251203,TSE Standard,自己計,2001518.0,2.001518
2025年12月3週,251203,TSE Prime,事業法人,214014409.0,214.014409
2025年12月3週,251203,TSE Prime,海外投資家,-432227807.0,-432.227807
2025年12月3週,251203,TSE Prime,証券会社,9666504.0,9.666504
2025年12月3週,251203,TSE Prime,個　人,251955658.0,251.955658
2025年12月3週,251203,TSE Prime,法　人,-62283372.0,-62.283372
2025年12月3週,251203,TSE Prime,自己計,250466995.0,250.466995
2025年12月3週,251203,TSE Standard,証券会社,-534496.0,-0.534496
2025年12月3週,251203,TSE Prime,投資信託,-74963913.0,-74.963913
2025年12月3週,251203,TSE Standard,投資信託,-1295040.0,-1.29504
2025年12月3週,251203,Tokyo & Nagoya,事業法人,217721621.0,217.721621
2025年12月3週,251203,TSE Growth,自己計,-3156637.0,-3.156637
2025年12月3週,251203,TSE Standard,事業法人,2983455.0,2.983455
2025年12月3週,251203,Tokyo & Nagoya,投資信託,-77501459.0,-77.501459
2025年12月3週,251203,Tokyo & Nagoya,証券会社,8874833.0,8.874833
2025年12月3週,251203,Tokyo & Nagoya,海外投資家,-439099493.0,-439.099493
2025年12月3週,251203,Tokyo & Nagoya,法　人,-60673772.0,-60.673772
2025年12月3週,251203,Tokyo & Nagoya,自己計,249209607.0,249.209607
2025年12月3週,251203,Tokyo & Nagoya,個　人,256533638.0,256.533638
2025年12月3週,251203,TSE Growth,投資信託,-1246609.0,-1.246609
2025年12月3週,251203,TSE Growth,証券会社,-248077.0,-0.248077
2025年12月3週,251203,TSE Growth,海外投資家,-5972292.0,-5.972292
2025年12月3週,251203,TSE Growth,個　人,9270508.0,9.270508
2025年12月3週,251203,TSE Growth,法　人,-1231881.0,-1.231881
2025年12月3週,251203,TSE Growth,事業法人,749279.0,0.749279
2025年12月4週,251204,TSE Standard,法　人,681147.0,0.681147
2025年12月4週,251204,TSE Standard,証券会社,-683094.0,-0.683094
2025年12月4週,251204,TSE Standard,海外投資家,6711819.0,6.711819
2025年12月4週,251204,TSE Standard,個　人,-11885073.0,-11.885073
2025年12月4週,251204,TSE Standard,自己計,4199293.0,4.199293
2025年12月4週,251204,TSE Prime,自己計,271619974.0,271.619974
2025年12月4週,251204,TSE Prime,投資信託,50327531.0,50.327531
2025年12月4週,251204,TSE Prime,証券会社,-8300726.0,-8.300726
2025年12月4週,251204,TSE Prime,海外投資家,-37471712.0,-37.471712
2025年12月4週,251204,TSE Prime,個　人,-358147946.0,-358.147946
2025年12月4週,251204,TSE Prime,法　人,133654945.0,133.654945
2025年12月4週,251204,TSE Standard,投資信託,824073.0,0.824073
2025年12月4週,251204,TSE Standard,事業法人,-7251329.0,-7.251329
2025年12月4週,251204,TSE Prime,事業法人,24524187.0,24.524187
2025年12月4週,251204,TSE Growth,法　人,-1950157.0,-1.950157
2025年12月4週,251204,Tokyo & Nagoya,事業法人,16597606.0,16.597606
2025年12月4週,251204,Tokyo & Nagoya,投資信託,50651164.0,50.651164
2025年12月4週,251204,Tokyo & Nagoya,証券会社,-9438957.0,-9.438957
2025年12月4週,251204,Tokyo & Nagoya,海外投資家,-21032974.0,-21.032974
2025年12月4週,251204,Tokyo & Nagoya,個　人,-385292643.0,-385.292643
2025年12月4週,251204,Tokyo & Nagoya,法　人,132460566.0,132.460566
2025年12月4週,251204,TSE Growth,自己計,6794776.0,6.794776
2025年12月4週,251204,TSE Growth,事業法人,-655716.0,-0.655716
2025年12月4週,251204,TSE Growth,投資信託,-516692.0,-0.516692
2025年12月4週,251204,TSE Growth,証券会社,-415422.0,-0.415422
2025年12月4週,251204,TSE Growth,海外投資家,9693795.0,9.693795
2025年12月4週,251204,TSE Growth,個　人,-15191188.0,-15.191188
2025年12月4週,251204,Tokyo & Nagoya,自己計,282543631.0,282.543631
2025年12月5週,251205,TSE Standard,海外投資家,-3826271.0,-3.826271
2025年12月5週,251205,TSE Standard,個　人,2307257.0,2.307257
2025年12月5週,251205,TSE Standard,法　人,2561318.0,2.561318
2025年12月5週,251205,TSE Standard,自己計,-1385719.0,-1.385719
2025年12月5週,251205,TSE Prime,事業法人,12734351.0,12.734351
2025年12月5週,251205,TSE Prime,海外投資家,-2002089.0,-2.002089
2025年12月5週,251205,TSE Prime,証券会社,1575623.0,1.575623
2025年12月5週,251205,TSE Prime,個　人,173327563.0,173.327563
2025年12月5週,251205,TSE Prime,法　人,22513495.0,22.513495
2025年12月5週,251205,TSE Prime,自己計,-194916447.0,-194.916447
2025年12月5週,251205,TSE Standard,証券会社,121992.0,0.121992
2025年12月5週,251205,TSE Prime,投資信託,-18183476.0,-18.183476
2025年12月5週,251205,TSE Standard,投資信託,610747.0,0.610747
2025年12月5週,251205,TSE Standard,事業法人,706941.0,0.706941
2025年12月5週,251205,TSE Growth,自己計,181947.0,0.181947
2025年12月5週,251205,Tokyo & Nagoya,投資信託,-17774159.0,-17.774159
2025年12月5週,251205,Tokyo & Nagoya,証券会社,1649845.0,1.649845
2025年12月5週,251205,Tokyo & Nagoya,海外投資家,-14987991.0,-14.987991
2025年12月5週,251205,Tokyo & Nagoya,個　人,184684340.0,184.68434
2025年12月5週,251205,Tokyo & Nagoya,法　人,25668348.0,25.668348
2025年12月5週,251205,Tokyo & Nagoya,自己計,-196134567.0,-196.134567
2025年12月5週,251205,Tokyo & Nagoya,事業法人,13879727.0,13.879727
2025年12月5週,251205,TSE Growth,投資信託,-203738.0,-0.203738
2025年12月5週,251205,TSE Growth,証券会社,-34896.0,-0.034896
2025年12月5週,251205,TSE Growth,海外投資家,-9140845.0,-9.140845
2025年12月5週,251205,TSE Growth,個　人,9071159.0,9.071159
2025年12月5週,251205,TSE Growth,法　人,476583.0,0.476583
2025年12月5週,251205,TSE Growth,事業法人,362242.0,0.362242
2026年1月2週,260102,TSE Standard,海外投資家,21045008.0,21.045008
2026年1月2週,260102,TSE Standard,個　人,-17631209.0,-17.631209
2026年1月2週,260102,TSE Standard,法　人,-1650908.0,-1.650908
2026年1月2週,260102,TSE Standard,自己計,3179943.0,3.179943
2026年1月2週,260102,TSE Prime,事業法人,83522955.0,83.522955
2026年1月2週,260102,TSE Prime,海外投資家,750493712.0,750.493712
2026年1月2週,260102,TSE Prime,証券会社,-27651864.0,-27.651864
2026年1月2週,260102,TSE Prime,個　人,-640167423.0,-640.167423
2026年1月2週,260102,TSE Prime,法　人,-439322632.0,-439.322632
2026年1月2週,260102,TSE Prime,自己計,370923127.0,370.923127
2026年1月2週,260102,TSE Standard,証券会社,-815997.0,-0.815997
2026年1月2週,260102,TSE Prime,投資信託,-43976512.0,-43.976512
2026年1月2週,260102,TSE Standard,投資信託,734820.0,0.73482
2026年1月2週,260102,TSE Standard,事業法人,-310508.0,-0.310508
2026年1月2週,260102,TSE Growth,自己計,922859.0,0.922859
2026年1月2週,260102,Tokyo & Nagoya,投資信託,-45570193.0,-45.570193
2026年1月2週,260102,Tokyo & Nagoya,証券会社,-28199358.0,-28.199358
2026年1月2週,260102,Tokyo & Nagoya,海外投資家,780422638.0,780.422638
2026年1月2週,260102,Tokyo & Nagoya,個　人,-662790483.0,-662.790483
2026年1月2週,260102,Tokyo & Nagoya,法　人,-446679963.0,-446.679963
2026年1月2週,260102,Tokyo & Nagoya,自己計,374992255.0,374.992255
2026年1月2週,260102,Tokyo & Nagoya,事業法人,81694620.0,81.69462
2026年1月2週,260102,TSE Growth,投資信託,-2332322.0,-2.332322
2026年1月2週,260102,TSE Growth,証券会社,342790.0,0.34279
2026年1月2週,260102,TSE Growth,海外投資家,8878305.0,8.878305
2026年1月2週,260102,TSE Growth,個　人,-5101471.0,-5.101471
2026年1月2週,260102,TSE Growth,法　人,-5662714.0,-5.662714
2026年1月2週,260102,TSE Growth,事業法人,-1491382.0,-1.491382
2026年1月3週,260103,TSE Standard,海外投資家,-3577990.0,-3.57799
2026年1月3週,260103,TSE Standard,個　人,9853770.0,9.85377
2026年1月3週,260103,TSE Standard,法　人,-306505.0,-0.306505
2026年1月3週,260103,TSE Standard,自己計,-3799565.0,-3.799565
2026年1月3週,260103,TSE Prime,事業法人,174331058.0,174.331058
2026年1月3週,260103,TSE Prime,海外投資家,212782519.0,212.782519
2026年1月3週,260103,TSE Prime,証券会社,19750723.0,19.750723
2026年1月3週,260103,TSE Prime,個　人,446246434.0,446.246434
2026年1月3週,260103,TSE Prime,法　人,-306460509.0,-306.460509
2026年1月3週,260103,TSE Prime,自己計,-396532799.0,-396.532799
2026年1月3週,260103,TSE Standard,証券会社,-69105.0,-0.069105
2026年1月3週,260103,TSE Prime,投資信託,130528659.0,130.528659
2026年1月3週,260103,TSE Standard,投資信託,1551068.0,1.551068
2026年1月3週,260103,TSE Standard,事業法人,1148501.0,1.148501
2026年1月3週,260103,TSE Growth,自己計,-5085363.0,-5.085363
2026年1月3週,260103,Tokyo & Nagoya,投資信託,130745865.0,130.745865
2026年1月3週,260103,Tokyo & Nagoya,証券会社,19520360.0,19.52036
2026年1月3週,260103,Tokyo & Nagoya,海外投資家,192161421.0,192.161421
2026年1月3週,260103,Tokyo & Nagoya,事業法人,175746545.0,175.746545
2026年1月3週,260103,Tokyo & Nagoya,法　人,-306599202.0,-306.599202
2026年1月3週,260103,Tokyo & Nagoya,自己計,-405459108.0,-405.459108
2026年1月3週,260103,Tokyo & Nagoya,個　人,479204452.0,479.204452
2026年1月3週,260103,TSE Growth,投資信託,-1291942.0,-1.291942
2026年1月3週,260103,TSE Growth,証券会社,-188954.0,-0.188954
2026年1月3週,260103,TSE Growth,海外投資家,-17073711.0,-17.073711
2026年1月3週,260103,TSE Growth,個　人,23085714.0,23.085714
2026年1月3週,260103,TSE Growth,法　人,212492.0,0.212492
2026年1月3週,260103,TSE Growth,事業法人,245771.0,0.245771
2026年1月4週,260104,TSE Standard,海外投資家,-16407280.0,-16.40728
2026年1月4週,260104,TSE Standard,個　人,26136327.0,26.136327
2026年1月4週,260104,TSE Standard,法　人,1410364.0,1.410364
2026年1月4週,260104,TSE Standard,自己計,-5438723.0,-5.438723
2026年1月4週,260104,TSE Prime,事業法人,318222325.0,318.222325
2026年1月4週,260104,TSE Prime,自己計,-809636985.0,-809.636985
2026年1月4週,260104,TSE Prime,証券会社,21263564.0,21.263564
2026年1月4週,260104,TSE Prime,海外投資家,187026279.0,187.026279
2026年1月4週,260104,TSE Prime,個　人,793592059.0,793.592059
2026年1月4週,260104,TSE Prime,法　人,-244746955.0,-244.746955
2026年1月4週,260104,TSE Standard,証券会社,875364.0,0.875364
2026年1月4週,260104,TSE Prime,投資信託,-93210776.0,-93.210776
2026年1月4週,260104,TSE Standard,投資信託,1151294.0,1.151294
2026年1月4週,260104,TSE Growth,事業法人,389204.0,0.389204
2026年1月4週,260104,TSE Growth,自己計,-4561783.0,-4.561783
2026年1月4週,260104,Tokyo & Nagoya,事業法人,319018639.0,319.018639
2026年1月4週,260104,Tokyo & Nagoya,投資信託,-91760097.0,-91.760097
2026年1月4週,260104,Tokyo & Nagoya,証券会社,22269519.0,22.269519
2026年1月4週,260104,Tokyo & Nagoya,海外投資家,159890739.0,159.890739
2026年1月4週,260104,Tokyo & Nagoya,個　人,834854476.0,834.854476
2026年1月4週,260104,Tokyo & Nagoya,法　人,-244649149.0,-244.649149
2026年1月4週,260104,TSE Standard,事業法人,369822.0,0.369822
2026年1月4週,260104,TSE Growth,投資信託,295787.0,0.295787
2026年1月4週,260104,TSE Growth,証券会社,148289.0,0.148289
2026年1月4週,260104,TSE Growth,海外投資家,-10701609.0,-10.701609
2026年1月4週,260104,TSE Growth,個　人,15137057.0,15.137057
2026年1月4週,260104,TSE Growth,法　人,-1371935.0,-1.371935
2026年1月4週,260104,Tokyo & Nagoya,自己計,-819654960.0,-819.65496
2026年2月1週,260201,TSE Standard,海外投資家,21020822.0,21.020822
2026年2月1週,260201,TSE Standard,個　人,-25998195.0,-25.998195
2026年2月1週,260201,TSE Standard,法　人,5888507.0,5.888507
2026年2月1週,260201,TSE Standard,自己計,224128.0,0.224128
2026年2月1週,260201,TSE Prime,事業法人,391637910.0,391.63791
2026年2月1週,260201,TSE Prime,海外投資家,248667393.0,248.667393
2026年2月1週,260201,TSE Prime,証券会社,-2503286.0,-2.503286
2026年2月1週,260201,TSE Prime,個　人,-417040317.0,-417.040317
2026年2月1週,260201,TSE Prime,法　人,-246657495.0,-246.657495
2026年2月1週,260201,TSE Prime,自己計,610023052.0,610.023052
2026年2月1週,260201,TSE Standard,証券会社,-883177.0,-0.883177
